Review
"It seems that having tentpole actors from other language industries walk around in slo-mo is just what's need to classify movies as Pan-Indian. Anyway, Jailer does just that and this film fails spectacularly. Rajnikanth does what's required of him. However, Nelson doesn't. His screenplay is flaccid. He takes a well-established narrative template and botches it with a paltry execution. Nelson seems preoccupied with lifting scenes from Hollywood films that he's forgotten that making a Superstar film is actually pretty easy. You need a few mass scenes, a few punch dialogues and a simple story that acts as a bridge between the aforementioned mass scenes. How could you botch that up?After Beast, this is yet another dismal film from Nelson. Forgettable fare."
"Muthuvel pandian(rajinikanth) is a retired jailer, living a peaceful life with his wife, son, daughter in law and grandson. One day, muthuvel's son who is an ACP goes missing. After several investigation, everyone assumes him to be dead. Muthu comes to know that its varman(vinayakan),an idol smuggler behind his son's murder. Muthu goes on a revenge spree against varma using his underworld connections. But varma reveals that his son is alive and kept in an unknown place. To get him back varma asks muthu to steal a crown in Hyderabad for him. How muthu steals the crown and get his son back is the rest of the film.First half of jailer is perfect with dark humor, mass elements, emotions blending well. We could see 80% of rajinikanth as an actor in first half. Interval bang was superb.Second half goes weak due to the heist episodes. But the fan service in the last act backed by mohanlal and shivrajkumar's screen presence were a treat. The movie ends on an emotional note.On the whole, jailer first half was like rajini acting in a nelson film and second half was like nelson directing a rajni film. Logic goes for a toss in second half. If muthu had all india underworld connections who can blast containers and kill people using sharp shooters, why didn't he try to trace his kidnapped son's location and save him? But, Nelson has rectified all the mistakes he did in beast with jailer."
"Not Worth the Hype One time watch only. Not worth the theaters can watch on ott. Thailar as usual mass but others characters were not used properly, only rajni sir movie it is. 1st was good(okaish) but 2nd half was dragged unnecessarily, very boring. Not a typical nelson movie. Got bored in theaters was waiting when the movie will end. Only one or two thailvar moments thats it. If you are his fan then you will love it otherwise story is not that good, dont go by the positive reviews. Definetly not a theter watch, i am rajni sir's fan, petta was far better than this, Jailer is better than last movie but definetly not the best."
"""Jailer"" is a movie that left me with mixed feelings. On one hand, it was packed with action, drama, and various subplots, all happening simultaneously. However, on the other hand, the ending was rather straightforward and predictable. Furthermore, the film's length and inclusion of some unnecessary scenes made it feel a bit exhausting at times. In many ways, it adhered closely to the typical formula of a Tamil mass movie.One aspect of ""Jailer"" that truly stood out was its remarkable cinematography. The visuals were nothing short of spectacular, with breathtaking shots and stunning scenery that captivated the audience throughout the film. The use of modern technology in the production added a contemporary touch, making the movie feel relevant and in tune with the times. It was evident that the filmmakers had invested a considerable amount of effort and resources into crafting a visually stunning experience.The casting for ""Jailer"" was another highlight for me. The ensemble of actors brought their A-game to the table, delivering compelling performances that resonated with the audience. The chemistry between the cast members felt genuine, and their portrayals of their respective characters were convincing. It's not often that you find a movie where you can genuinely appreciate all the casting choices, but ""Jailer"" managed to achieve just that.Now, despite these positive aspects, there were some notable downsides to the film. As mentioned earlier, the sheer length of the movie was a bit daunting. At times, it felt like certain scenes were included for the sake of prolonging the runtime rather than adding significant value to the storyline. This made the viewing experience a bit tedious, and I found myself wishing for a more concise narrative.Additionally, the plot of ""Jailer"" followed a rather predictable trajectory. It adhered closely to the conventions of a typical Tamil mass movie, complete with the hero's journey, action-packed sequences, and larger-than-life villains. While this formula has its merits and can be enjoyable, it does run the risk of feeling formulaic. I would have appreciated a bit more innovation or a fresh perspective on this genre.However, despite these shortcomings, ""Jailer"" managed to keep me engaged primarily due to its impressive visuals and the cast's stellar performances. The action sequences were adrenaline-pumping, and the emotional moments were heartfelt. The film did evoke a sense of nostalgia for fans of the genre, as it paid homage to the classic elements that have defined Tamil mass cinema over the years.In conclusion, ""Jailer"" is a film that falls somewhere in between. While it may not break new ground in terms of storytelling or genre conventions, it compensates for this with its stunning cinematography and outstanding cast. If you're a fan of Tamil mass movies and can overlook a somewhat lengthy runtime and predictable plot, you'll likely find ""Jailer"" to be an enjoyable cinematic experience. For me, it earns a solid 8/10 rating, thanks to its visual brilliance and strong performances."
"The movie starts with a rather calm Rajnikanth without much fanfare and intro songs. Anirudh is the kingpin for this movement with elevations and silence at right place. However, the movie may not give a good cinematic experience with majority of the characters focused on close centre of the screen for it to evoke so called 'Dark comedy'.The director seems to have lost plot in the later half, and relied on a comedy track which added no value to the story. Some scenes were elevated which did not require such moments. It looks the Director resorted to fan service in the later part struggling to keep them entertained!!"
"In his old age, Muthuvel Pandian, an ex-jailer, is on a mission to avenge the death of his son who was killed by a mafia.Jailer, directed by Nelson, is similar to Doctor (2021) in many aspects including the story, screenplay, and direction but lacks what made Doctor a successful film - a plot with integrity. It is missing in this film and one could see that Nelson's dark humor is not working out either. If Rajinikanth hadn't acted in the film, nothing would remain of Jailer, that would be remembered except for Anirudh's songs and background score. If you still don't get what I am saying, try watching the movie for the second time, and start counting the loopholes. You will understand."
"If not for Anirudh, this movie wouldn't do this well. The movie has too much violence and definitely not for family audience. Bringing big stars inside it just for the sake of it. It's obvious they have done these roles only for Rajini. An yet another average movie from Nelson. Maybe his style of movie making is not for everyone atleast not for me. The big positives are Anirudh and thalaivar. First comedy scene by Yogi Babu was cringe but eventually he picked up. I enjoyed the movie in the last half an hour. Good efforts were put in the climax sequence. It's funny that Rajini denied stories from directors like Desingh to do this one. This movie is going good since audience love Rajinikanth! Another irking factor about the movie is starting the movie by introducing how vile the villain is! It would have been better if the good characters were introduced first at least in my opinion! Nelson and vikkis movies are always saved by Anirudh in the end!!"
"A Complete Thalaivar show presented by Nelson with perfection !Dark humor worked well this time from Nelson and team and also he filled the film with full on Stylish and Mass Elevated scenes to bring out the Goosebumps of audience to Peak levels !!!It's become Cliché for me to describe how good is Anirudh ; his BGM is fantastic as always and nelson Improvised to his standard and delivered mass Feast for the audience.Vinayakan is terrific as the villains and Shiva Rajkumar is superb and Tamannaah Also did fine.The Style, the Swag ,the Mass,the Screen presence is electrifying as ever for SUPER STAR Rajinikanth - his rollicking performance is the Backbone of Jailer.AND THE Ultimate CAMEO ROLE OF our Lalettan ,just 10 minutes is enough for him to erupt the theater with his mass stylish showcase !Go for it .... BLOCKBUSTER IS LOADING ....PLS DON'T BE THE SPOILERS ..."
"A bad movie that is almost saved by the elevated mass-masala sequences. Rajnikanth is The Superstar, but even his best mass masala movies like Bhaasha had a proper build-up and cathartic moments, which is mainly missing here. He's always the superstar here, even when he is aloof. Nelson's affinity towards comedy makes the drama and the approach towards the action a mess. The story is not expected to be anything significant but the treatment could have been way better. The first half could've been trimmed a lot. A lot of the comedy didn't work at all.But it's from the interval block that the movie actually worked to a point for me. The action scene just before the interval was spectacular. The second half also had some nice sequences but then some silly things comes in between breaking the flow. Even the big twist there was very obvious. But the real treat was the cameos of Shivrajkumar, Mohanlal etc. It awakened the Ettan fan inside me and I was just stunned to see what they did with him. It's like a dream come true to see him with this kind of perfection even if it is a cameo role. But the thing is, if I didn't know who these stars really were, I would have thought this is such a trash film.Compared to Nelson's previous Beast, it was at least consistently average, while this is 15 minutes of trash followed by five minutes of gold continuously for three hours. Other than the mass scenes, those five minutes were either Vinayakan's character or his sidekick giving spectacular performances that deserved a better film."
"Although I am a big Thalaivar fan (who isn't?)His movies after Sivaji The Boss and Endhiran haven't really lived up to my expectations. After those two large scale movies Rajni has tried to experiment with scripts and directors over the last decade. Some of them did achieve a bit of commercial success but barely any of them connected emotionally with the fans the way they used to apart from the initial week hype.I was a bit reserved about Nelson directing Jailer, considering his outing with Beast. But the announced cast did spark some interest after all. The movie indeed lives up to the expectations and probably exceeds too in terms of its presentation. The story is pretty simple and nothing extraordinarily new but the screenplay and well integrated humour along with cameos make Jailer a cracking entertainer. It goes without saying that Anirudh's background score plays a major role and the songs are well placed along with the screenplay. The movie does tends to deviate off track in the second half but Nelson manages to bring it back well. The action set pieces are beautifully overdone and they do not look insane or stupid. It has been a while since I have seen the comedic bits integrated well into an action movie and a big kudos to Nelson for that. The choreography for Kaavaala song is exceptional and is brilliantly shot including the Rajni part ;)The best part about Jailer is how Nelson seamlessly manages a large supporting cast and also cameos without making them seem unnecessary apart from a very few. I wouldn't wanna reveal too much about who's who for obvious reasons. Rajni's character is well written and Nelson plays to Rajni's strengths perfectly. The best part about Rajni's character is the looks and after a long time we see that going well for him especially for his age. As usual, Thalaivar excels in all the emotions while smiling through many tricky situations in the movie. Me being a Shivarajkumar fan was elated to see Shivanna's little but impactful presence in the movie. I am pretty sure many theaters in Karnataka have erupted for his appearance in the second half. Mohanlan and Jacky Shroff also play small but vital roles and their look works really well for this movie. It is Malayalam actor Vinayakan's role as antagonist Varman which brings a unique flair to the movie. He eats up the screen just by his presence and antiques and it doesn't feel like he is overdoing it. Yogi Babu is refreshingly funny especially in the first half. The standout surprise for me was the character Dhanraj who is one of Varman's main henchman. While I am still trying to figure out the actor's name (I may come back to edit this), he is absolutely brilliant. His comedy feels over the top to start with but eventually ends up adding so much to the movie.Jailer is both mass and a family entertainer. It's been a while since I had a ball of a time at theatres for an Indian cinema and I am glad it was Thalaivar's movie which brought me that joy."
"Vinayakan has given his best performance as the villain which is the best highlight of the movie...Rajni did his bit as an actor, all be it ageing and struggling but Nelson has screwed this up...showing thalaivar in slow motion doesn't make this a good movie...storyline was all over the place...5 minutes in the climax was the only best part as a film lover to watch and enjoy...best watched in the relaxing environment of your home...First half was bearable but second half was pretty bad with the story going nowhere and few characters added for no reason...Nelson is all to blame...his first movie was unique but since then its been a big downfall."
Very complicated story executed well by Nelson.. koncham miss ana kuda movie flop aagalam but Nelson executed neatly.. Thalaivar nailed it perfectly with his role .. emotion comedy goosebumps all perfectly mixed well n people will love it even non rajini fans will love it ... This is not like a revenge story that we have seen with many actors this is completely a different feeling.. watch it in theatre with full expectations it will satisfy you completely it's been more year to watch this kind of storyline ... All actors done neatly no unnecessary songs i felt there is not much Anirudh music mostly alappara music were repeated but the screen presence of Rajinikanth was just mind-blowing with that music..
